17,25.17,52,10,1.98,533,1,0.01,0.01,11.6,40.67
18,25.17,52,10,1.93,534,1,0.01,0.01,10.27,36.74
19,25.17,52,10,1.81,530,1,0.01,0.01,10.9,37.52
20,25.17,52,10,1.73,527,1,0.01,0.01,11.36,39.33
21,25.17,52,10,1.78,542,1,0.01,0.01,9.97,35.16
22,25.17,52,10,1.81,524,1,0.01,0.01,9.46,30.9
23,25.17,52,10,1.68,560,1,0.01,0.01,9.91,35.56
24,25.17,52,10,1.49,538,1,0.01,0.01,10.22,34.53
1,25.17,52,10,2.16,287,0.01,0.1,0.01,0,0
2,25.17,52,10,2.29,284,0.01,0.1,0.01,0.83,1.2
3,25.17,52,10,2.04,284,0.01,0.1,0.01,0.69,0.96
4,25.17,52,10,1.97,329,0.01,0.1,0.01,2.04,3.64
5,25.17,52,10,2.29,378,0.01,0.1,0.01,2.61,5.56
6,25.17,52,10,2.22,357,0.01,0.1,0.01,3.19,6.58
7,25.17,52,10,2.41,374,0.01,0.1,0.01,3.8,8.42
8,25.17,52,10,2.34,401,0.01,0.1,0.01,4.75,11.36
9,25.17,52,10,2.21,410,0.01,0.1,0.01,7.09,17.28
10,25.17,52,10,2.28,423,0.01,0.1,0.01,6.88,18.02
11,25.17,52,10,2.38,489,0.01,0.1,0.01,10.46,31.55
12,25.17,52,10,2.28,536,0.01,0.1,0.01,9.67,32.29
13,25.17,52,10,2.44,533,0.01,0.1,0.01,11.64,41
14,25.17,52,10,2.18,539,0.01,0.1,0.01,10.87,37.99
15,25.17,52,10,2.28,538,0.01,0.1,0.01,11.67,39.22
16,25.17,52,10,2.12,520,0.01,0.1,0.01,11.07,37.3
17,25.17,52,10,1.96,521,0.01,0.1,0.01,11.82,39.42
18,25.17,52,10,1.78,499,0.01,0.1,0.01,10.24,33.36
19,25.17,52,10,2.06,506,0.01,0.1,0.01,10.71,35.49
20,25.17,52,10,1.75,529,0.01,0.1,0.01,11.98,40.06
21,25.17,52,10,1.71,526,0.01,0.1,0.01,11.7,39.44
22,25.17,52,10,1.84,514,0.01,0.1,0.01,10.18,32.14
23,25.17,52,10,1.7,535,0.01,0.1,0.01,10.67,35.71
24,25.17,52,10,1.79,554,0.01,0.1,0.01,10.26,36.33
1,25.17,52,10,2,288,0.01,1,0.01,0,0
2,25.17,52,10,2.1,296,0.01,1,0.01,1.1,1.69
3,25.17,52,10,2.09,302,0.01,1,0.01,0.98,1.42
4,25.17,52,10,2.07,352,0.01,1,0.01,2.34,4.73
5,25.17,52,10,2.15,383,0.01,1,0.01,3.21,7.12
6,25.17,52,10,2.12,367,0.01,1,0.01,3.15,6.55
7,25.17,52,10,2.41,386,0.01,1,0.01,4.36,9.75
8,25.17,52,10,2.3,416,0.01,1,0.01,5.56,13.48
9,25.17,52,10,2.24,409,0.01,1,0.01,7.55,19.15
10,25.17,52,10,2.22,442,0.01,1,0.01,7.34,20.41
11,25.17,52,10,2.41,505,0.01,1,0.01,10.28,33.44
12,25.17,52,10,2.15,546,0.01,1,0.01,9.97,33.87
13,25.17,52,10,2.52,552,0.01,1,0.01,12.74,44.98
14,25.17,52,10,2.33,545,0.01,1,0.01,11.89,41.76
15,25.17,52,10,2.24,549,0.01,1,0.01,12.15,42.94
16,25.17,52,10,2.08,530,0.01,1,0.01,12.11,41.69
17,25.17,52,10,1.98,543,0.01,1,0.01,13.07,47.02
18,25.17,52,10,1.75,536,0.01,1,0.01,10.81,37.86
19,25.17,52,10,1.99,556,0.01,1,0.01,12.69,46.33
20,25.17,52,10,1.65,529,0.01,1,0.01,12.78,44.33
21,25.17,52,10,1.58,536,0.01,1,0.01,11.51,38.48
22,25.17,52,10,1.71,531,0.01,1,0.01,10.22,34
23,25.17,52,10,1.7,553,0.01,1,0.01,11.34,39.86
24,25.17,52,10,1.73,547,0.01,1,0.01,11.38,40.14
1,25.17,52,10,1.95,288,0.01,0.01,0.1,0,0
2,25.17,52,10,2.23,283,0.01,0.01,0.1,0.74,1.04
3,25.17,52,10,1.97,274,0.01,0.01,0.1,0.73,1
4,25.17,52,10,2.15,334,0.01,0.01,0.1,2.34,4.38
5,25.17,52,10,2.25,372,0.01,0.01,0.1,2.6,5.27
6,25.17,52,10,2.23,352,0.01,0.01,0.1,2.44,4.66
7,25.17,52,10,2.29,363,0.01,0.01,0.1,4.03,8.58
8,25.17,52,10,2.33,406,0.01,0.01,0.1,5.13,12.22
9,25.17,52,10,2.39,416,0.01,0.01,0.1,6.82,17.93
10,25.17,52,10,2.12,411,0.01,0.01,0.1,6.63,16.75
11,25.17,52,10,2.43,499,0.01,0.01,0.1,9.62,29.53
12,25.17,52,10,2.24,536,0.01,0.01,0.1,9.35,31.57
13,25.17,52,10,2.53,526,0.01,0.01,0.1,12.58,42.55
14,25.17,52,10,2.21,521,0.01,0.01,0.1,10.46,35.69
15,25.17,52,10,2.23,539,0.01,0.01,0.1,11.76,42.26
16,25.17,52,10,2.25,529,0.01,0.01,0.1,11.8,38.66
17,25.17,52,10,1.74,517,0.01,0.01,0.1,11.02,36.77
18,25.17,52,10,1.98,500,0.01,0.01,0.1,10.26,31.87
19,25.17,52,10,1.83,527,0.01,0.01,0.1,10.54,34.53
20,25.17,52,10,1.86,519,0.01,0.01,0.1,12.12,39.43
21,25.17,52,10,1.88,513,0.01,0.01,0.1,10.7,34.96
22,25.17,52,10,1.8,506,0.01,0.01,0.1,8.89,28.5
23,25.17,52,10,1.81,530,0.01,0.01,0.1,9.64,32.45
24,25.17,52,10,1.76,549,0.01,0.01,0.1,9.74,32.51
1,25.17,52,10,2.17,295,0.01,0.01,1,0,0
2,25.17,52,10,2.24,287,0.01,0.01,1,0.92,1.33
3,25.17,52,10,2.2,303,0.01,0.01,1,0.83,1.23
4,25.17,52,10,2.21,347,0.01,0.01,1,2.77,5.27
